"CNTRY","YEAR","SAMPLE","AGE","SEX","population"
"Kyrgyz Republic","1999","Kyrgyz Republic 1999","42","Female","28250"
"Kyrgyz Republic","1999","Kyrgyz Republic 1999","43","Male","24820"
"Kyrgyz Republic","1999","Kyrgyz Republic 1999","43","Female","26160"
"Kyrgyz Republic","1999","Kyrgyz Republic 1999","44","Male","23160"
"Kyrgyz Republic","1999","Kyrgyz Republic 1999","44","Female","25760"
"Kyrgyz Republic","1999","Kyrgyz Republic 1999","45","Male","21180"
"Kyrgyz Republic","1999","Kyrgyz Republic 1999","45","Female","22640"
"Kyrgyz Republic","1999","Kyrgyz Republic 1999","46","Male","19660"
"Kyrgyz Republic","1999","Kyrgyz Republic 1999","46","Female","21510"
"Kyrgyz Republic","1999","Kyrgyz Republic 1999","47","Male","18590"
"Kyrgyz Republic","1999","Kyrgyz Republic 1999","47","Female","20580"
"Kyrgyz Republic","1999","Kyrgyz Republic 1999","48","Male","18830"
"Kyrgyz Republic","1999","Kyrgyz Republic 1999","48","Female","19640"
"Kyrgyz Republic","1999","Kyrgyz Republic 1999","49","Male","17880"
"Kyrgyz Republic","1999","Kyrgyz Republic 1999","49","Female","19070"
"Kyrgyz Republic","1999","Kyrgyz Republic 1999","50","Male","15030"
"Kyrgyz Republic","1999","Kyrgyz Republic 1999","50","Female","17200"
"Kyrgyz Republic","1999","Kyrgyz Republic 1999","51","Male","14050"
"Kyrgyz Republic","1999","Kyrgyz Republic 1999","51","Female","15380"
"Kyrgyz Republic","1999","Kyrgyz Republic 1999","52","Male","12070"
"Kyrgyz Republic","1999","Kyrgyz Republic 1999","52","Female","13310"
"Kyrgyz Republic","1999","Kyrgyz Republic 1999","53","Male","6760"
"Kyrgyz Republic","1999","Kyrgyz Republic 1999","53","Female","8160"
"Kyrgyz Republic","1999","Kyrgyz Republic 1999","54","Male","5500"
"Kyrgyz Republic","1999","Kyrgyz Republic 1999","54","Female","5880"
"Kyrgyz Republic","1999","Kyrgyz Republic 1999","55","Male","5900"
"Kyrgyz Republic","1999","Kyrgyz Republic 1999","55","Female","5860"
"Kyrgyz Republic","1999","Kyrgyz Republic 1999","56","Male","9160"
"Kyrgyz Republic","1999","Kyrgyz Republic 1999","56","Female","9240"
"Kyrgyz Republic","1999","Kyrgyz Republic 1999","57","Male","11230"
"Kyrgyz Republic","1999","Kyrgyz Republic 1999","57","Female","12440"
"Kyrgyz Republic","1999","Kyrgyz Republic 1999","58","Male","12140"
"Kyrgyz Republic","1999","Kyrgyz Republic 1999","58","Female","14030"
"Kyrgyz Republic","1999","Kyrgyz Republic 1999","59","Male","12250"
"Kyrgyz Republic","1999","Kyrgyz Republic 1999","59","Female","15190"
"Kyrgyz Republic","1999","Kyrgyz Republic 1999","60","Male","12270"
"Kyrgyz Republic","1999","Kyrgyz Republic 1999","60","Female","15110"
"Kyrgyz Republic","1999","Kyrgyz Republic 1999","61","Male","13050"
"Kyrgyz Republic","1999","Kyrgyz Republic 1999","61","Female","15040"
"Kyrgyz Republic","1999","Kyrgyz Republic 1999","62","Male","11590"
"Kyrgyz Republic","1999","Kyrgyz Republic 1999","62","Female","14300"
"Kyrgyz Republic","1999","Kyrgyz Republic 1999","63","Male","9940"
"Kyrgyz Republic","1999","Kyrgyz Republic 1999","63","Female","13210"
"Kyrgyz Republic","1999","Kyrgyz Republic 1999","64","Male","8410"
"Kyrgyz Republic","1999","Kyrgyz Republic 1999","64","Female","10590"
"Kyrgyz Republic","1999","Kyrgyz Republic 1999","65","Male","8740"
"Kyrgyz Republic","1999","Kyrgyz Republic 1999","65","Female","10040"
"Kyrgyz Republic","1999","Kyrgyz Republic 1999","66","Male","10330"
"Kyrgyz Republic","1999","Kyrgyz Republic 1999","66","Female","13050"
"Kyrgyz Republic","1999","Kyrgyz Republic 1999","67","Male","8390"
"Kyrgyz Republic","1999","Kyrgyz Republic 1999","67","Female","11270"
"Kyrgyz Republic","1999","Kyrgyz Republic 1999","68","Male","8910"
"Kyrgyz Republic","1999","Kyrgyz Republic 1999","68","Female","12290"
"Kyrgyz Republic","1999","Kyrgyz Republic 1999","69","Male","8740"
"Kyrgyz Republic","1999","Kyrgyz Republic 1999","69","Female","11550"
"Kyrgyz Republic","1999","Kyrgyz Republic 1999","70","Male","9160"
"Kyrgyz Republic","1999","Kyrgyz Republic 1999","70","Female","12320"
"Kyrgyz Republic","1999","Kyrgyz Republic 1999","71","Male","8230"
"Kyrgyz Republic","1999","Kyrgyz Republic 1999","71","Female","11880"
"Kyrgyz Republic","1999","Kyrgyz Republic 1999","72","Male","6830"
"Kyrgyz Republic","1999","Kyrgyz Republic 1999","72","Female","9420"
"Kyrgyz Republic","1999","Kyrgyz Republic 1999","73","Male","5170"
"Kyrgyz Republic","1999","Kyrgyz Republic 1999","73","Female","8450"
"Kyrgyz Republic","1999","Kyrgyz Republic 1999","74","Male","4370"
"Kyrgyz Republic","1999","Kyrgyz Republic 1999","74","Female","8610"
"Kyrgyz Republic","1999","Kyrgyz Republic 1999","75","Male","3780"
"Kyrgyz Republic","1999","Kyrgyz Republic 1999","75","Female","7360"
"Kyrgyz Republic","1999","Kyrgyz Republic 1999","76","Male","2800"
"Kyrgyz Republic","1999","Kyrgyz Republic 1999","76","Female","6060"
"Kyrgyz Republic","1999","Kyrgyz Republic 1999","77","Male","2320"
"Kyrgyz Republic","1999","Kyrgyz Republic 1999","77","Female","4750"
"Kyrgyz Republic","1999","Kyrgyz Republic 1999","78","Male","2360"
"Kyrgyz Republic","1999","Kyrgyz Republic 1999","78","Female","4630"
"Kyrgyz Republic","1999","Kyrgyz Republic 1999","79","Male","1810"
"Kyrgyz Republic","1999","Kyrgyz Republic 1999","79","Female","4380"
"Kyrgyz Republic","1999","Kyrgyz Republic 1999","80","Male","1290"
"Kyrgyz Republic","1999","Kyrgyz Republic 1999","80","Female","3560"
"Kyrgyz Republic","1999","Kyrgyz Republic 1999","81","Male","910"
"Kyrgyz Republic","1999","Kyrgyz Republic 1999","81","Female","2430"
"Kyrgyz Republic","1999","Kyrgyz Republic 1999","82","Male","1060"
"Kyrgyz Republic","1999","Kyrgyz Republic 1999","82","Female","2570"
"Kyrgyz Republic","1999","Kyrgyz Republic 1999","83","Male","990"
"Kyrgyz Republic","1999","Kyrgyz Republic 1999","83","Female","2440"
"Kyrgyz Republic","1999","Kyrgyz Republic 1999","84","Male","690"
"Kyrgyz Republic","1999","Kyrgyz Republic 1999","84","Female","2250"
"Kyrgyz Republic","1999","Kyrgyz Republic 1999","85","Male","850"
"Kyrgyz Republic","1999","Kyrgyz Republic 1999","85","Female","2040"
"Kyrgyz Republic","1999","Kyrgyz Republic 1999","86","Male","650"
"Kyrgyz Republic","1999","Kyrgyz Republic 1999","86","Female","1780"
"Kyrgyz Republic","1999","Kyrgyz Republic 1999","87","Male","550"
"Kyrgyz Republic","1999","Kyrgyz Republic 1999","87","Female","1450"
"Kyrgyz Republic","1999","Kyrgyz Republic 1999","88","Male","400"
"Kyrgyz Republic","1999","Kyrgyz Republic 1999","88","Female","1440"
"Kyrgyz Republic","1999","Kyrgyz Republic 1999","89","Male","550"
"Kyrgyz Republic","1999","Kyrgyz Republic 1999","89","Female","1230"
"Kyrgyz Republic","1999","Kyrgyz Republic 1999","90","Male","310"
"Kyrgyz Republic","1999","Kyrgyz Republic 1999","90","Female","730"
"Kyrgyz Republic","1999","Kyrgyz Republic 1999","91","Male","110"
"Kyrgyz Republic","1999","Kyrgyz Republic 1999","91","Female","490"
"Kyrgyz Republic","1999","Kyrgyz Republic 1999","92","Male","150"
"Kyrgyz Republic","1999","Kyrgyz Republic 1999","92","Female","510"
"Kyrgyz Republic","1999","Kyrgyz Republic 1999","93","Male","120"
"Kyrgyz Republic","1999","Kyrgyz Republic 1999","93","Female","480"
"Kyrgyz Republic","1999","Kyrgyz Republic 1999","94","Male","110"
"Kyrgyz Republic","1999","Kyrgyz Republic 1999","94","Female","470"
"Kyrgyz Republic","1999","Kyrgyz Republic 1999","95","Male","40"
"Kyrgyz Republic","1999","Kyrgyz Republic 1999","95","Female","390"
"Kyrgyz Republic","1999","Kyrgyz Republic 1999","96","Male","90"
"Kyrgyz Republic","1999","Kyrgyz Republic 1999","96","Female","180"
"Kyrgyz Republic","1999","Kyrgyz Republic 1999","97","Male","60"
"Kyrgyz Republic","1999","Kyrgyz Republic 1999","97","Female","280"
"Kyrgyz Republic","1999","Kyrgyz Republic 1999","98","Male","40"
"Kyrgyz Republic","1999","Kyrgyz Republic 1999","98","Female","400"
"Kyrgyz Republic","1999","Kyrgyz Republic 1999","99","Male","90"
"Kyrgyz Republic","1999","Kyrgyz Republic 1999","99","Female","400"
"Kyrgyz Republic","1999","Kyrgyz Republic 1999","100+","Male","100"
"Kyrgyz Republic","1999","Kyrgyz Republic 1999","100+","Female","470"
"Malawi","1987","Malawi 1987","Less than 1 year","Male","149710"
"Malawi","1987","Malawi 1987","Less than 1 year","Female","151420"
"Malawi","1987","Malawi 1987","1 year","Male","118610"
"Malawi","1987","Malawi 1987","1 year","Female","119370"
"Malawi","1987","Malawi 1987","2 years","Male","126060"
"Malawi","1987","Malawi 1987","2 years","Female","128820"
"Malawi","1987","Malawi 1987","3","Male","142240"
"Malawi","1987","Malawi 1987","3","Female","145230"
"Malawi","1987","Malawi 1987","4","Male","154250"
"Malawi","1987","Malawi 1987","4","Female","159770"
"Malawi","1987","Malawi 1987","5","Male","144680"
"Malawi","1987","Malawi 1987","5","Female","146450"
"Malawi","1987","Malawi 1987","6","Male","133760"
"Malawi","1987","Malawi 1987","6","Female","138150"
"Malawi","1987","Malawi 1987","7","Male","130920"
"Malawi","1987","Malawi 1987","7","Female","132710"
"Malawi","1987","Malawi 1987","8","Male","120140"
"Malawi","1987","Malawi 1987","8","Female","123550"
"Malawi","1987","Malawi 1987","9","Male","116410"
"Malawi","1987","Malawi 1987","9","Female","122950"
"Malawi","1987","Malawi 1987","10","Male","117380"
"Malawi","1987","Malawi 1987","10","Female","115810"
"Malawi","1987","Malawi 1987","11","Male","85370"
"Malawi","1987","Malawi 1987","11","Female","84810"
"Malawi","1987","Malawi 1987","12","Male","115960"
"Malawi","1987","Malawi 1987","12","Female","110360"
"Malawi","1987","Malawi 1987","13","Male","85890"
"Malawi","1987","Malawi 1987","13","Female","86700"
"Malawi","1987","Malawi 1987","14","Male","89100"
"Malawi","1987","Malawi 1987","14","Female","88310"
"Malawi","1987","Malawi 1987","15","Male","91210"
"Malawi","1987","Malawi 1987","15","Female","88260"
"Malawi","1987","Malawi 1987","16","Male","74790"
"Malawi","1987","Malawi 1987","16","Female","76600"
"Malawi","1987","Malawi 1987","17","Male","67710"
"Malawi","1987","Malawi 1987","17","Female","72150"
"Malawi","1987","Malawi 1987","18","Male","73510"
"Malawi","1987","Malawi 1987","18","Female","89060"
"Malawi","1987","Malawi 1987","19","Male","59670"
"Malawi","1987","Malawi 1987","19","Female","78010"
"Malawi","1987","Malawi 1987","20","Male","63770"
"Malawi","1987","Malawi 1987","20","Female","88760"
"Malawi","1987","Malawi 1987","21","Male","58460"
"Malawi","1987","Malawi 1987","21","Female","70700"
"Malawi","1987","Malawi 1987","22","Male","56340"
"Malawi","1987","Malawi 1987","22","Female","67880"
"Malawi","1987","Malawi 1987","23","Male","62620"
"Malawi","1987","Malawi 1987","23","Female","72410"
"Malawi","1987","Malawi 1987","24","Male","58990"
"Malawi","1987","Malawi 1987","24","Female","70750"
"Malawi","1987","Malawi 1987","25","Male","68900"
"Malawi","1987","Malawi 1987","25","Female","76460"
"Malawi","1987","Malawi 1987","26","Male","45980"
"Malawi","1987","Malawi 1987","26","Female","54240"
"Malawi","1987","Malawi 1987","27","Male","59580"
"Malawi","1987","Malawi 1987","27","Female","61060"
"Malawi","1987","Malawi 1987","28","Male","50840"
"Malawi","1987","Malawi 1987","28","Female","60430"
"Malawi","1987","Malawi 1987","29","Male","52170"
"Malawi","1987","Malawi 1987","29","Female","56300"
"Malawi","1987","Malawi 1987","30","Male","66460"
"Malawi","1987","Malawi 1987","30","Female","74930"
"Malawi","1987","Malawi 1987","31","Male","32800"
"Malawi","1987","Malawi 1987","31","Female","36120"
"Malawi","1987","Malawi 1987","32","Male","42260"
"Malawi","1987","Malawi 1987","32","Female","47870"
"Malawi","1987","Malawi 1987","33","Male","30700"
"Malawi","1987","Malawi 1987","33","Female","34370"
"Malawi","1987","Malawi 1987","34","Male","33390"
"Malawi","1987","Malawi 1987","34","Female","37000"
"Malawi","1987","Malawi 1987","35","Male","53180"
"Malawi","1987","Malawi 1987","35","Female","53030"
"Malawi","1987","Malawi 1987","36","Male","36090"
"Malawi","1987","Malawi 1987","36","Female","39400"
"Malawi","1987","Malawi 1987","37","Male","36230"
"Malawi","1987","Malawi 1987","37","Female","35770"
"Malawi","1987","Malawi 1987","38","Male","44100"
"Malawi","1987","Malawi 1987","38","Female","53610"
"Malawi","1987","Malawi 1987","39","Male","33130"
"Malawi","1987","Malawi 1987","39","Female","37650"
"Malawi","1987","Malawi 1987","40","Male","52810"
"Malawi","1987","Malawi 1987","40","Female","59780"
"Malawi","1987","Malawi 1987","41","Male","22020"
"Malawi","1987","Malawi 1987","41","Female","23870"
"Malawi","1987","Malawi 1987","42","Male","29410"
"Malawi","1987","Malawi 1987","42","Female","30340"
"Malawi","1987","Malawi 1987","43","Male","20520"
"Malawi","1987","Malawi 1987","43","Female","22440"
"Malawi","1987","Malawi 1987","44","Male","16920"
"Malawi","1987","Malawi 1987","44","Female","17570"
"Malawi","1987","Malawi 1987","45","Male","41010"
"Malawi","1987","Malawi 1987","45","Female","38590"
"Malawi","1987","Malawi 1987","46","Male","20170"
"Malawi","1987","Malawi 1987","46","Female","20770"
"Malawi","1987","Malawi 1987","47","Male","23550"
"Malawi","1987","Malawi 1987","47","Female","23690"
"Malawi","1987","Malawi 1987","48","Male","25650"
"Malawi","1987","Malawi 1987","48","Female","29290"
"Malawi","1987","Malawi 1987","49","Male","21320"
"Malawi","1987","Malawi 1987","49","Female","24640"
"Malawi","1987","Malawi 1987","50","Male","31250"
"Malawi","1987","Malawi 1987","50","Female","40540"
"Malawi","1987","Malawi 1987","51","Male","15760"
"Malawi","1987","Malawi 1987","51","Female","16660"
"Malawi","1987","Malawi 1987","52","Male","17660"
"Malawi","1987","Malawi 1987","52","Female","19050"
"Malawi","1987","Malawi 1987","53","Male","12150"
"Malawi","1987","Malawi 1987","53","Female","13750"
"Malawi","1987","Malawi 1987","54","Male","15700"
"Malawi","1987","Malawi 1987","54","Female","17660"
"Malawi","1987","Malawi 1987","55","Male","23650"
"Malawi","1987","Malawi 1987","55","Female","22460"
"Malawi","1987","Malawi 1987","56","Male","17600"
"Malawi","1987","Malawi 1987","56","Female","17480"
"Malawi","1987","Malawi 1987","57","Male","17220"
"Malawi","1987","Malawi 1987","57","Female","16320"
"Malawi","1987","Malawi 1987","58","Male","14650"
"Malawi","1987","Malawi 1987","58","Female","18410"
"Malawi","1987","Malawi 1987","59","Male","13790"
"Malawi","1987","Malawi 1987","59","Female","14660"
"Malawi","1987","Malawi 1987","60","Male","25230"
"Malawi","1987","Malawi 1987","60","Female","34710"
"Malawi","1987","Malawi 1987","61","Male","8510"
"Malawi","1987","Malawi 1987","61","Female","9890"
"Malawi","1987","Malawi 1987","61","Unknown","10"
"Malawi","1987","Malawi 1987","62","Male","10670"
"Malawi","1987","Malawi 1987","62","Female","12410"
"Malawi","1987","Malawi 1987","63","Male","8700"
"Malawi","1987","Malawi 1987","63","Female","10700"
"Malawi","1987","Malawi 1987","64","Male","8520"
"Malawi","1987","Malawi 1987","64","Female","10870"
"Malawi","1987","Malawi 1987","65","Male","20790"
"Malawi","1987","Malawi 1987","65","Female","22840"
"Malawi","1987","Malawi 1987","66","Male","7920"
"Malawi","1987","Malawi 1987","66","Female","7670"
"Malawi","1987","Malawi 1987","67","Male","11500"
"Malawi","1987","Malawi 1987","67","Female","11450"
"Malawi","1987","Malawi 1987","68","Male","10860"
"Malawi","1987","Malawi 1987","68","Female","12170"
"Malawi","1987","Malawi 1987","69","Male","10790"
"Malawi","1987","Malawi 1987","69","Female","12480"
"Malawi","1987","Malawi 1987","70","Male","12310"
"Malawi","1987","Malawi 1987","70","Female","17290"
"Malawi","1987","Malawi 1987","71","Male","4440"
"Malawi","1987","Malawi 1987","71","Female","4970"
"Malawi","1987","Malawi 1987","72","Male","6910"
"Malawi","1987","Malawi 1987","72","Female","8000"
"Malawi","1987","Malawi 1987","73","Male","9050"
"Malawi","1987","Malawi 1987","73","Female","6290"
"Malawi","1987","Malawi 1987","74","Male","3830"
"Malawi","1987","Malawi 1987","74","Female","4020"
"Malawi","1987","Malawi 1987","75","Male","7080"
"Malawi","1987","Malawi 1987","75","Female","7820"
"Malawi","1987","Malawi 1987","76","Male","4770"
"Malawi","1987","Malawi 1987","76","Female","4390"
"Malawi","1987","Malawi 1987","77","Male","4440"
"Malawi","1987","Malawi 1987","77","Female","3700"
"Malawi","1987","Malawi 1987","78","Male","4500"
"Malawi","1987","Malawi 1987","78","Female","4860"
"Malawi","1987","Malawi 1987","79","Male","4410"
"Malawi","1987","Malawi 1987","79","Female","4530"
"Malawi","1987","Malawi 1987","80","Male","6050"
"Malawi","1987","Malawi 1987","80","Female","7640"
"Malawi","1987","Malawi 1987","81","Male","2420"
"Malawi","1987","Malawi 1987","81","Female","2690"
"Malawi","1987","Malawi 1987","82","Male","2030"
"Malawi","1987","Malawi 1987","82","Female","2460"
"Malawi","1987","Malawi 1987","83","Male","1850"
"Malawi","1987","Malawi 1987","83","Female","1800"
"Malawi","1987","Malawi 1987","84","Male","1700"
"Malawi","1987","Malawi 1987","84","Female","1990"
"Malawi","1987","Malawi 1987","85","Male","2760"
"Malawi","1987","Malawi 1987","85","Female","2990"
"Malawi","1987","Malawi 1987","86","Male","2460"
"Malawi","1987","Malawi 1987","86","Female","1860"
"Malawi","1987","Malawi 1987","87","Male","2470"
"Malawi","1987","Malawi 1987","87","Female","2740"
"Malawi","1987","Malawi 1987","88","Male","1020"
"Malawi","1987","Malawi 1987","88","Female","1350"
"Malawi","1987","Malawi 1987","89","Male","1460"
"Malawi","1987","Malawi 1987","89","Female","1960"
"Malawi","1987","Malawi 1987","90","Male","1750"
"Malawi","1987","Malawi 1987","90","Female","2350"
"Malawi","1987","Malawi 1987","91","Male","540"
"Malawi","1987","Malawi 1987","91","Female","610"
"Malawi","1987","Malawi 1987","92","Male","490"
"Malawi","1987","Malawi 1987","92","Female","620"
"Malawi","1987","Malawi 1987","93","Male","570"
"Malawi","1987","Malawi 1987","93","Female","690"
"Malawi","1987","Malawi 1987","94","Male","690"
"Malawi","1987","Malawi 1987","94","Female","940"
"Malawi","1987","Malawi 1987","95","Male","650"
"Malawi","1987","Malawi 1987","95","Female","530"
"Malawi","1987","Malawi 1987","96","Male","700"
"Malawi","1987","Malawi 1987","96","Female","720"
"Malawi","1987","Malawi 1987","97","Male","610"
"Malawi","1987","Malawi 1987","97","Female","500"
